Date,Rate,CGST%,Qty,CGST,SGST%,SGST,SlNo,Amount,IGST%,Qty,Item Name,IGST,Invoice No
26-09-24,3.94,9.00,7650,35.46,9.00,35.46,4318,464.92,0.00,100.00,VB-1815 (0.45MMX22MM),0.00,7650
26-09-24,3.94,9.00,9800,106.38,9.00,106.38,4319,1394.76,0.00,300.00,VB-19071 (0.45X22MM),0.00,9800
26-09-24,3.94,9.00,26950,35.46,9.00,35.46,4320,464.92,0.00,100.00,VB-1873 (0.45X22MM),0.00,26950
26-09-24,3.94,9.00,18700,106.38,9.00,106.38,4321,1394.76,0.00,300.00,VB-1119 (0.45X22MM),0.00,18700
26-09-24,3.94,9.00,8250,35.46,9.00,35.46,4322,464.92,0.00,100.00,VB-5171 (0.45X22MM),0.00,8250
26-09-24,3.94,9.00,13350,106.38,9.00,106.38,4323,1394.76,0.00,300.00,VB-10659 (0.45X22MM),0.00,13350
26-09-24,3.94,9.00,13550,53.19,9.00,53.19,4324,697.38,0.00,150.00,VB-1117 (0.45X22MM),0.00,13550
26-09-24,3.94,9.00,18850,35.46,9.00,35.46,4325,464.92,0.00,100.00,VB-1122 (0.45X22MM),0.00,18850
26-09-24,3.94,9.00,11600,35.46,9.00,35.46,4326,464.92,0.00,100.00,VB-30086(0.45MMX22MM),0.00,11600
26-09-24,3.94,9.00,13800,35.46,9.00,35.46,4327,464.92,0.00,100.00,VB-1044 (0.45MMX22MM),0.00,13800
26-09-24,3.94,9.00,10300,35.46,9.00,35.46,4328,464.92,0.00,100.00,VB-4013 (0.45MMX22MM),0.00,10300
26-09-24,3.94,9.00,13350,35.46,9.00,35.46,4329,464.92,0.00,100.00,VB-10659 (0.45X22MM),0.00,13350
26-09-24,3.94,9.00,15550,35.46,9.00,35.46,4330,464.92,0.00,100.00,VB-1803 ASH DARK(0.45MMX22MM),0.00,15550
26-09-24,4.03,9.00,0,36.27,9.00,36.27,4331,475.54,0.00,100.00,VAY BAND 1014 SPECIAL WHITE,0.00,0
26-09-24,4.03,9.00,5350,36.27,9.00,36.27,4332,475.54,0.00,100.00,VAY BAND 1133MT0.5X22MM,0.00,5350
26-09-24,6.19,9.00,5450,83.57,9.00,83.57,4333,1095.64,0.00,150.00,VAY BAND 1128 HG(.5),0.00,5450
26-09-24,6.19,9.00,5350,278.55,9.00,278.55,4334,3652.10,0.00,500.00,VAY BAND 1261HG (DARK GREY),0.00,5350
26-09-24,6.19,9.00,5250,139.28,9.00,139.28,4335,1826.06,0.00,250.00,VAY BAND 1313 HG CLUD GREY,0.00,5250
26-09-24,6.19,9.00,2600,111.42,9.00,111.42,4336,1460.84,0.00,200.00,VAY BAND 1127 HG (.5),0.00,2600
26-09-24,6.19,9.00,18100,55.71,9.00,55.71,4337,730.42,0.00,100.00,VAY BAND1114HG,0.00,18100
26-09-24,6.19,9.00,5250,139.28,9.00,139.28,4338,1826.06,0.00,250.00,VAY BAND 1313 HG CLUD GREY,0.00,5250
26-09-24,6.19,9.00,250,83.57,9.00,83.57,4339,1095.64,0.00,150.00,VAY BAND 1101HG LIGHT GREY,0.00,250
26-09-24,6.19,9.00,5350,55.71,9.00,55.71,4340,730.42,0.00,100.00,VAY BAND 1261HG (DARK GREY),0.00,5350
26-09-24,6.19,9.00,18100,167.13,9.00,167.13,4341,2191.26,0.00,300.00,VAY BAND1114HG,0.00,18100
26-09-24,6.19,9.00,18100,167.13,9.00,167.13,4342,2191.26,0.00,300.00,VAY BAND1114HG,0.00,18100
26-09-24,6.19,9.00,18100,278.55,9.00,278.55,4343,3652.10,0.00,500.00,VAY BAND1114HG,0.00,18100
26-09-24,6.19,9.00,5250,111.42,9.00,111.42,4344,1460.84,0.00,200.00,VAY BAND 1313 HG CLUD GREY,0.00,5250
26-09-24,6.19,9.00,5050,55.71,9.00,55.71,4345,730.42,0.00,100.00,VAY BAND 1126 HG (.5),0.00,5050
26-09-24,6.19,9.00,23700,167.13,9.00,167.13,4346,2191.26,0.00,300.00,VAY BAND 1113HG(OFF-WHITE),0.00,23700
26-09-24,8.06,9.00,3100,145.08,9.00,145.08,4347,1902.16,0.00,200.00,VAY BAND 1114MT 0.5MMX40MM,0.00,3100
26-09-24,11.88,9.00,3250,213.84,9.00,213.84,4348,2803.68,0.00,200.00,VAY BAND 1114GL 0.5MMX40MM,0.00,3250
27-09-24,3.60,9.00,29950,324.00,9.00,324.00,4349,4248.00,0.00,1000.00,VB-1114 MAT (0.45MMX22MM),0.00,29950
27-09-24,3.60,9.00,24800,16.20,9.00,16.20,4350,212.40,0.00,50.00,VB-1113 MAT OFF-WHITE (0.45MMX22MM),0.00,24800
27-09-24,3.60,9.00,10050,32.40,9.00,32.40,4351,424.80,0.00,100.00,VB-1313MT(0.45MMX22MM),0.00,10050
27-09-24,3.60,9.00,29950,64.80,9.00,64.80,4352,849.60,0.00,200.00,VB-1114 MAT (0.45MMX22MM),0.00,29950
27-09-24,3.60,9.00,24800,324.00,9.00,324.00,4353,4248.00,0.00,1000.00,VB-1113 MAT OFF-WHITE (0.45MMX22MM),0.00,24800
27-09-24,3.94,9.00,8500,35.46,9.00,35.46,4354,464.92,0.00,100.00,VB-REALWUD 0.45X22MM,0.00,8500
27-09-24,3.94,9.00,13350,177.30,9.00,177.30,4355,2324.60,0.00,500.00,VB-10659 (0.45X22MM),0.00,13350
27-09-24,3.94,9.00,13350,70.92,9.00,70.92,4356,929.84,0.00,200.00,VB-10659 (0.45X22MM),0.00,13350
27-09-24,3.94,9.00,12200,70.92,9.00,70.92,4357,929.84,0.00,200.00,VB-19070(0.45MMX22MM),0.00,12200
27-09-24,3.94,9.00,13350,17.73,9.00,17.73,4358,232.46,0.00,50.00,VB-10659 (0.45X22MM),0.00,13350
27-09-24,3.94,9.00,13350,177.30,9.00,177.30,4359,2324.60,0.00,500.00,VB-10659 (0.45X22MM),0.00,13350
27-09-24,3.94,9.00,13350,88.65,9.00,88.65,4360,1162.30,0.00,250.00,VB-10659 (0.45X22MM),0.00,13350
27-09-24,3.94,9.00,8500,35.46,9.00,35.46,4361,464.92,0.00,100.00,VB-REALWUD 0.45X22MM,0.00,8500
27-09-24,3.94,9.00,19900,106.38,9.00,106.38,4362,1394.76,0.00,300.00,VB-5375 SATURNO WALNUT(0.45MMX22MM),0.00,19900
27-09-24,3.94,9.00,6450,35.46,9.00,35.46,4363,464.92,0.00,100.00,VB-30034(0.45MMX22MM),0.00,6450
27-09-24,3.94,9.00,9550,17.73,9.00,17.73,4364,232.46,0.00,50.00,VB-REALWOOD3 (0.45X22MM),0.00,9550
27-09-24,3.94,9.00,9500,106.38,9.00,106.38,4365,1394.76,0.00,300.00,VB-10485(0.45X22MM),0.00,9500
27-09-24,3.94,9.00,18700,88.65,9.00,88.65,4366,1162.30,0.00,250.00,VB-1119 (0.45X22MM),0.00,18700
27-09-24,3.94,9.00,9900,17.73,9.00,17.73,4367,232.46,0.00,50.00,VB-REALWOOD2 (0.45X22MM),0.00,9900
27-09-24,3.94,9.00,9900,35.46,9.00,35.46,4368,464.92,0.00,100.00,VB-REALWOOD2 (0.45X22MM),0.00,9900
27-09-24,3.94,9.00,12200,70.92,9.00,70.92,4369,929.84,0.00,200.00,VB-19070(0.45MMX22MM),0.00,12200
27-09-24,3.94,9.00,11900,106.38,9.00,106.38,4370,1394.76,0.00,300.00,VB-11510(0.45X22MM),0.00,11900
27-09-24,3.94,9.00,13350,35.46,9.00,35.46,4371,464.92,0.00,100.00,VB-10659 (0.45X22MM),0.00,13350
27-09-24,3.94,9.00,12200,17.73,9.00,17.73,4372,232.46,0.00,50.00,VB-19070(0.45MMX22MM),0.00,12200
27-09-24,3.94,9.00,4700,35.46,9.00,35.46,4373,464.92,0.00,100.00,VB-19074 (0.45X22MM),0.00,4700
27-09-24,3.94,9.00,27400,35.46,9.00,35.46,4374,464.92,0.00,100.00,VB-5550 (0.45MMX22MM),0.00,27400
27-09-24,3.94,9.00,9000,35.46,9.00,35.46,4375,464.92,0.00,100.00,VB-1120 (0.45X22MM),0.00,9000
27-09-24,3.94,9.00,4500,35.46,9.00,35.46,4376,464.92,0.00,100.00,VB-30054(0.45MMX22MM),0.00,4500
27-09-24,3.94,9.00,16650,70.92,9.00,70.92,4377,929.84,0.00,200.00,VB-5063 (0.45X22MM),0.00,16650
27-09-24,3.94,9.00,9900,17.73,9.00,17.73,4378,232.46,0.00,50.00,VB-REALWOOD2 (0.45X22MM),0.00,9900
27-09-24,3.94,9.00,9000,88.65,9.00,88.65,4379,1162.30,0.00,250.00,VB-1120 (0.45X22MM),0.00,9000
27-09-24,3.94,9.00,5000,35.46,9.00,35.46,4380,464.92,0.00,100.00,VB-30216 (0.45X22MM),0.00,5000
27-09-24,3.94,9.00,13800,70.92,9.00,70.92,4381,929.84,0.00,200.00,VB-1044 (0.45MMX22MM),0.00,13800
27-09-24,3.94,9.00,4650,88.65,9.00,88.65,4382,1162.30,0.00,250.00,VB-1123 (0.45X22MM),0.00,4650
27-09-24,3.94,9.00,11600,35.46,9.00,35.46,4383,464.92,0.00,100.00,VB-30086(0.45MMX22MM),0.00,11600
27-09-24,3.94,9.00,26950,35.46,9.00,35.46,4384,464.92,0.00,100.00,VB-1873 (0.45X22MM),0.00,26950
27-09-24,3.94,9.00,1050,35.46,9.00,35.46,4385,464.92,0.00,100.00,VB-1071  (0.45X22MM),0.00,1050
27-09-24,3.94,9.00,4700,35.46,9.00,35.46,4386,464.92,0.00,100.00,VB-5465 (0.45X22MM),0.00,4700
27-09-24,3.94,9.00,18850,17.73,9.00,17.73,4387,232.46,0.00,50.00,VB-1122 (0.45X22MM),0.00,18850
27-09-24,3.94,9.00,11650,35.46,9.00,35.46,4388,464.92,0.00,100.00,VB-10450 (0.45X22MM),0.00,11650
27-09-24,3.94,9.00,8400,35.46,9.00,35.46,4389,464.92,0.00,100.00,VB-1121 OAK(0.45X22MM),0.00,8400
27-09-24,3.94,9.00,9500,35.46,9.00,35.46,4390,464.92,0.00,100.00,VB-10485(0.45X22MM),0.00,9500
27-09-24,3.94,9.00,14000,35.46,9.00,35.46,4391,464.92,0.00,100.00,VB-5373 (0.45X22MM),0.00,14000
27-09-24,4.32,9.00,1800,116.64,9.00,116.64,4392,1529.28,0.00,300.00,VAY BAND1131 0.5X22MM,0.00,1800
27-09-24,4.33,9.00,2050,97.42,9.00,97.42,4393,1277.34,0.00,250.00,VAY BAND 1132 0.5X22MM,0.00,2050
27-09-24,4.42,9.00,2050,39.78,9.00,39.78,4394,521.56,0.00,100.00,VAY BAND 1132 0.5X22MM,0.00,2050
27-09-24,4.42,9.00,1350,39.78,9.00,39.78,4395,521.56,0.00,100.00,VAY BAND 5771,0.00,1350
27-09-24,6.19,9.00,18100,55.71,9.00,55.71,4396,730.42,0.00,100.00,VAY BAND1114HG,0.00,18100
27-09-24,6.19,9.00,5050,139.28,9.00,139.28,4397,1826.06,0.00,250.00,VAY BAND 1126 HG (.5),0.00,5050
27-09-24,6.19,9.00,23700,55.71,9.00,55.71,4398,730.42,0.00,100.00,VAY BAND 1113HG(OFF-WHITE),0.00,23700
27-09-24,10.17,9.00,3550,91.53,9.00,91.53,4399,1200.06,0.00,100.00,VAY BAND 1114GL 0.8MMX22MM,0.00,3550
27-09-24,11.02,9.00,3800,49.59,9.00,49.59,4400,650.18,0.00,50.00,VAY BAND 10659 40MM,0.00,3800
27-09-24,11.02,9.00,3800,49.59,9.00,49.59,4401,650.18,0.00,50.00,VAY BAND 10659 40MM,0.00,3800
27-09-24,11.88,9.00,7100,53.46,9.00,53.46,4402,700.92,0.00,50.00,VAY BAND 1113HG(OFF-WHITE)40MMX50MTR,0.00,7100
28-09-24,3.60,9.00,9150,48.60,9.00,48.60,4403,637.20,0.00,150.00,VB-1261 MAT(0.45MMX22MM),0.00,9150
28-09-24,3.60,9.00,900,81.00,9.00,81.00,4404,1062.00,0.00,250.00,VB-1090 (0.45X22MM),0.00,900
28-09-24,3.60,9.00,29950,81.00,9.00,81.00,4405,1062.00,0.00,250.00,VB-1114 MAT (0.45MMX22MM),0.00,29950
28-09-24,3.60,9.00,7650,81.00,9.00,81.00,4406,1062.00,0.00,250.00,VB-1140 BAGE (0.45MMX22MM),0.00,7650
28-09-24,3.60,9.00,9150,162.00,9.00,162.00,4407,2124.00,0.00,500.00,VB-1261 MAT(0.45MMX22MM),0.00,9150
28-09-24,3.94,9.00,9550,53.19,9.00,53.19,4408,697.38,0.00,150.00,VB-REALWOOD3 (0.45X22MM),0.00,9550
28-09-24,3.94,9.00,7650,53.19,9.00,53.19,4409,697.38,0.00,150.00,VB-1815 (0.45MMX22MM),0.00,7650
28-09-24,3.94,9.00,15550,88.65,9.00,88.65,4410,1162.30,0.00,250.00,VB-1803 ASH DARK(0.45MMX22MM),0.00,15550
28-09-24,3.94,9.00,15550,88.65,9.00,88.65,4411,1162.30,0.00,250.00,VB-1803 ASH DARK(0.45MMX22MM),0.00,15550
28-09-24,3.94,9.00,13350,88.65,9.00,88.65,4412,1162.30,0.00,250.00,VB-10659 (0.45X22MM),0.00,13350
28-09-24,3.94,9.00,26950,53.19,9.00,53.19,4413,697.38,0.00,150.00,VB-1873 (0.45X22MM),0.00,26950
28-09-24,3.94,9.00,7650,88.65,9.00,88.65,4414,1162.30,0.00,250.00,VB-1815 (0.45MMX22MM),0.00,7650
28-09-24,3.94,9.00,13350,88.65,9.00,88.65,4415,1162.30,0.00,250.00,VB-10659 (0.45X22MM),0.00,13350
28-09-24,3.94,9.00,9550,88.65,9.00,88.65,4416,1162.30,0.00,250.00,VB-REALWOOD3 (0.45X22MM),0.00,9550
28-09-24,3.94,9.00,4900,70.92,9.00,70.92,4417,929.84,0.00,200.00,VB-5095 (0.45X22MM),0.00,4900
28-09-24,3.94,9.00,9550,88.65,9.00,88.65,4418,1162.30,0.00,250.00,VB-REALWOOD3 (0.45X22MM),0.00,9550
28-09-24,3.94,9.00,13350,88.65,9.00,88.65,4419,1162.30,0.00,250.00,VB-10659 (0.45X22MM),0.00,13350
28-09-24,3.94,9.00,13550,53.19,9.00,53.19,4420,697.38,0.00,150.00,VB-1117 (0.45X22MM),0.00,13550
28-09-24,3.94,9.00,9000,35.46,9.00,35.46,4421,464.92,0.00,100.00,VB-1120 (0.45X22MM),0.00,9000
28-09-24,3.94,9.00,8500,88.65,9.00,88.65,4422,1162.30,0.00,250.00,VB-REALWUD 0.45X22MM,0.00,8500
28-09-24,4.03,9.00,6750,18.14,9.00,18.14,4423,237.78,0.00,50.00,VAY BAND1136MT0.5X22MM,0.00,6750
28-09-24,4.66,9.00,1800,41.94,9.00,41.94,4424,549.88,0.00,100.00,VAY BAND1131 0.5X22MM,0.00,1800
28-09-24,6.19,9.00,2600,83.57,9.00,83.57,4425,1095.64,0.00,150.00,VAY BAND 1127 HG (.5),0.00,2600
28-09-24,6.19,9.00,5350,55.71,9.00,55.71,4426,730.42,0.00,100.00,VAY BAND 1261HG (DARK GREY),0.00,5350
28-09-24,8.06,9.00,950,72.54,9.00,72.54,4427,951.08,0.00,100.00,VAY BAND1261MT 0.5MMX40MM,0.00,950
28-09-24,8.50,9.00,1550,76.50,9.00,76.50,4428,1003.00,0.00,100.00,VAY BAND 1873 0.8MMX22MM,0.00,1550
28-09-24,11.03,9.00,3000,99.27,9.00,99.27,4429,1301.54,0.00,100.00,VAY BAND 1873 0.5MMX40MM,0.00,3000
28-09-24,11.88,9.00,7100,106.92,9.00,106.92,4430,1401.84,0.00,100.00,VAY BAND 1113HG(OFF-WHITE)40MMX50MTR,0.00,7100
30-09-24,3.60,9.00,4200,32.40,9.00,32.40,4431,424.80,0.00,100.00,VB-1401MT (0.45X22MM),0.00,4200
30-09-24,3.60,9.00,900,32.40,9.00,32.40,4432,424.80,0.00,100.00,VB-1090 (0.45X22MM),0.00,900
30-09-24,3.60,9.00,900,48.60,9.00,48.60,4433,637.20,0.00,150.00,VB-1090 (0.45X22MM),0.00,900
30-09-24,3.60,9.00,10050,48.60,9.00,48.60,4434,637.20,0.00,150.00,VB-1313MT(0.45MMX22MM),0.00,10050
30-09-24,3.60,9.00,8400,32.40,9.00,32.40,4435,424.80,0.00,100.00,VB-1299 NAVY BLUE (0.45MMX22MM),0.00,8400
30-09-24,3.60,9.00,29950,81.00,9.00,81.00,4436,1062.00,0.00,250.00,VB-1114 MAT (0.45MMX22MM),0.00,29950
30-09-24,3.60,9.00,7450,32.40,9.00,32.40,4437,424.80,0.00,100.00,VB-1129 MAT(0.45MMX22MM),0.00,7450
30-09-24,3.60,9.00,7150,32.40,9.00,32.40,4438,424.80,0.00,100.00,VB-2011MT (0.45X22MM),0.00,7150
30-09-24,3.60,9.00,7650,32.40,9.00,32.40,4439,424.80,0.00,100.00,VB-1140 BAGE (0.45MMX22MM),0.00,7650
30-09-24,3.60,9.00,10050,32.40,9.00,32.40,4440,424.80,0.00,100.00,VB-1313MT(0.45MMX22MM),0.00,10050
30-09-24,3.60,9.00,29950,32.40,9.00,32.40,4441,424.80,0.00,100.00,VB-1114 MAT (0.45MMX22MM),0.00,29950
30-09-24,3.60,9.00,9150,16.20,9.00,16.20,4442,212.40,0.00,50.00,VB-1261 MAT(0.45MMX22MM),0.00,9150
30-09-24,3.60,9.00,24800,162.00,9.00,162.00,4443,2124.00,0.00,500.00,VB-1113 MAT OFF-WHITE (0.45MMX22MM),0.00,24800
30-09-24,3.60,9.00,4200,81.00,9.00,81.00,4444,1062.00,0.00,250.00,VB-1401MT (0.45X22MM),0.00,4200
30-09-24,3.60,9.00,1300,32.40,9.00,32.40,4445,424.80,0.00,100.00,VB-1291 ELECTRIC BLUE (0.45MMX22MM),0.00,1300
30-09-24,3.60,9.00,24800,32.40,9.00,32.40,4446,424.80,0.00,100.00,VB-1113 MAT OFF-WHITE (0.45MMX22MM),0.00,24800
30-09-24,3.94,9.00,26950,53.19,9.00,53.19,4447,697.38,0.00,150.00,VB-1873 (0.45X22MM),0.00,26950
30-09-24,3.94,9.00,13350,88.65,9.00,88.65,4448,1162.30,0.00,250.00,VB-10659 (0.45X22MM),0.00,13350
30-09-24,3.94,9.00,9550,88.65,9.00,88.65,4449,1162.30,0.00,250.00,VB-REALWOOD3 (0.45X22MM),0.00,9550
30-09-24,3.94,9.00,13350,35.46,9.00,35.46,4450,464.92,0.00,100.00,VB-10659 (0.45X22MM),0.00,13350
30-09-24,3.94,9.00,5800,53.19,9.00,53.19,4451,697.38,0.00,150.00,VB-1033 WHITE WOOD  (0.45MMX22MM),0.00,5800
30-09-24,3.94,9.00,10150,53.19,9.00,53.19,4452,697.38,0.00,150.00,VB-1013 (0.45X22MM),0.00,10150
30-09-24,3.94,9.00,13350,106.38,9.00,106.38,4453,1394.76,0.00,300.00,VB-10659 (0.45X22MM),0.00,13350
30-09-24,3.94,9.00,6350,35.46,9.00,35.46,4454,464.92,0.00,100.00,VB-1118 (0.45X22MM),0.00,6350
30-09-24,3.94,9.00,9550,35.46,9.00,35.46,4455,464.92,0.00,100.00,VB-REALWOOD3 (0.45X22MM),0.00,9550
30-09-24,3.94,9.00,6750,35.46,9.00,35.46,4456,464.92,0.00,100.00,VB-1121 IVORY (0.45MMX22MM),0.00,6750
30-09-24,3.94,9.00,6400,35.46,9.00,35.46,4457,464.92,0.00,100.00,VB-30072 (0.45MMX22MM),0.00,6400
30-09-24,3.94,9.00,13550,53.19,9.00,53.19,4458,697.38,0.00,150.00,VB-1117 (0.45X22MM),0.00,13550
30-09-24,3.94,9.00,9900,35.46,9.00,35.46,4459,464.92,0.00,100.00,VB-REALWOOD2 (0.45X22MM),0.00,9900
30-09-24,3.94,9.00,9800,35.46,9.00,35.46,4460,464.92,0.00,100.00,VB-19071 (0.45X22MM),0.00,9800
30-09-24,3.94,9.00,1950,17.73,9.00,17.73,4461,232.46,0.00,50.00,VB-1115 (0.45X22MM),0.00,1950
30-09-24,3.94,9.00,8400,35.46,9.00,35.46,4462,464.92,0.00,100.00,VB-1121 OAK(0.45X22MM),0.00,8400
30-09-24,3.94,9.00,4500,70.92,9.00,70.92,4463,929.84,0.00,200.00,VB-30054(0.45MMX22MM),0.00,4500
30-09-24,3.94,9.00,7600,53.19,9.00,53.19,4464,697.38,0.00,150.00,VB-10944(0.45X22MM),0.00,7600
30-09-24,3.94,9.00,11600,70.92,9.00,70.92,4465,929.84,0.00,200.00,VB-30086(0.45MMX22MM),0.00,11600
30-09-24,3.94,9.00,9650,70.92,9.00,70.92,4466,929.84,0.00,200.00,VB-30167 (0.45MMX22MM),0.00,9650
30-09-24,3.94,9.00,11650,88.65,9.00,88.65,4467,1162.30,0.00,250.00,VB-10450 (0.45X22MM),0.00,11650
30-09-24,3.94,9.00,11600,53.19,9.00,53.19,4468,697.38,0.00,150.00,VB-30086(0.45MMX22MM),0.00,11600
30-09-24,3.94,9.00,13350,35.46,9.00,35.46,4469,464.92,0.00,100.00,VB-10659 (0.45X22MM),0.00,13350
30-09-24,3.94,9.00,14000,35.46,9.00,35.46,4470,464.92,0.00,100.00,VB-5373 (0.45X22MM),0.00,14000
30-09-24,3.94,9.00,18700,88.65,9.00,88.65,4471,1162.30,0.00,250.00,VB-1119 (0.45X22MM),0.00,18700
30-09-24,3.94,9.00,18850,35.46,9.00,35.46,4472,464.92,0.00,100.00,VB-1122 (0.45X22MM),0.00,18850
30-09-24,3.94,9.00,13350,35.46,9.00,35.46,4473,464.92,0.00,100.00,VB-10659 (0.45X22MM),0.00,13350
30-09-24,3.94,9.00,6750,35.46,9.00,35.46,4474,464.92,0.00,100.00,VB-1121 IVORY (0.45MMX22MM),0.00,6750
30-09-24,3.94,9.00,1050,35.46,9.00,35.46,4475,464.92,0.00,100.00,VB-1071  (0.45X22MM),0.00,1050
30-09-24,3.94,9.00,4700,88.65,9.00,88.65,4476,1162.30,0.00,250.00,VB-5465 (0.45X22MM),0.00,4700
30-09-24,3.94,9.00,7650,53.19,9.00,53.19,4477,697.38,0.00,150.00,VB-1815 (0.45MMX22MM),0.00,7650
30-09-24,3.94,9.00,4900,53.19,9.00,53.19,4478,697.38,0.00,150.00,VB-5095 (0.45X22MM),0.00,4900
30-09-24,3.94,9.00,8250,53.19,9.00,53.19,4479,697.38,0.00,150.00,VB-5171 (0.45X22MM),0.00,8250
30-09-24,4.03,9.00,1800,72.54,9.00,72.54,4480,951.08,0.00,200.00,VAY BAND1135MT 0.5X22MM,0.00,1800
30-09-24,4.03,9.00,5350,36.27,9.00,36.27,4481,475.54,0.00,100.00,VAY BAND 1133MT0.5X22MM,0.00,5350
30-09-24,4.03,9.00,6750,36.27,9.00,36.27,4482,475.54,0.00,100.00,VAY BAND1136MT0.5X22MM,0.00,6750
30-09-24,4.03,9.00,5350,36.27,9.00,36.27,4483,475.54,0.00,100.00,VAY BAND 1133MT0.5X22MM,0.00,5350
30-09-24,4.03,9.00,6750,36.27,9.00,36.27,4484,475.54,0.00,100.00,VAY BAND1136MT0.5X22MM,0.00,6750
30-09-24,4.03,9.00,5350,36.27,9.00,36.27,4485,475.54,0.00,100.00,VAY BAND 1133MT0.5X22MM,0.00,5350
30-09-24,4.03,9.00,0,90.68,9.00,90.68,4486,1188.86,0.00,250.00,VAY BAND 1014 SPECIAL WHITE,0.00,0
30-09-24,4.03,9.00,6750,36.27,9.00,36.27,4487,475.54,0.00,100.00,VAY BAND1136MT0.5X22MM,0.00,6750
30-09-24,4.03,9.00,1800,362.70,9.00,362.70,4488,4755.40,0.00,1000.00,VAY BAND1135MT 0.5X22MM,0.00,1800
30-09-24,4.03,9.00,1800,36.27,9.00,36.27,4489,475.54,0.00,100.00,VAY BAND1135MT 0.5X22MM,0.00,1800
30-09-24,4.33,9.00,1800,97.42,9.00,97.42,4490,1277.34,0.00,250.00,VAY BAND1131 0.5X22MM,0.00,1800
30-09-24,4.33,9.00,3750,97.42,9.00,97.42,4491,1277.34,0.00,250.00,VAY BAND 5375MT 0.5MMX22,0.00,3750
30-09-24,4.33,9.00,1800,58.46,9.00,58.46,4492,766.42,0.00,150.00,VAY BAND1131 0.5X22MM,0.00,1800
30-09-24,4.33,9.00,1800,19.48,9.00,19.48,4493,255.46,0.00,50.00,VAY BAND1131 0.5X22MM,0.00,1800
30-09-24,4.33,9.00,2050,38.97,9.00,38.97,4494,510.94,0.00,100.00,VAY BAND 1132 0.5X22MM,0.00,2050
30-09-24,4.33,9.00,2050,58.46,9.00,58.46,4495,766.42,0.00,150.00,VAY BAND 1132 0.5X22MM,0.00,2050
30-09-24,4.33,9.00,0,97.42,9.00,97.42,4496,1277.34,0.00,250.00,VAY BAND 1043 (0.5 MM),0.00,0
30-09-24,4.33,9.00,3700,97.42,9.00,97.42,4497,1277.34,0.00,250.00,VAY BAND 10450,0.00,3700
30-09-24,4.42,9.00,1800,39.78,9.00,39.78,4498,521.56,0.00,100.00,VAY BAND1131 0.5X22MM,0.00,1800
30-09-24,4.66,9.00,3350,41.94,9.00,41.94,4499,549.88,0.00,100.00,VAY BAND 30072MT,0.00,3350
30-09-24,4.66,9.00,2050,41.94,9.00,41.94,4500,549.88,0.00,100.00,VAY BAND 1132 0.5X22MM,0.00,2050
30-09-24,6.19,9.00,5050,557.10,9.00,557.10,4501,7304.20,0.00,1000.00,VAY BAND 1126 HG (.5),0.00,5050
30-09-24,6.19,9.00,5350,83.57,9.00,83.57,4502,1095.64,0.00,150.00,VAY BAND 1261HG (DARK GREY),0.00,5350
30-09-24,6.19,9.00,23700,83.57,9.00,83.57,4503,1095.64,0.00,150.00,VAY BAND 1113HG(OFF-WHITE),0.00,23700
30-09-24,6.19,9.00,18100,139.28,9.00,139.28,4504,1826.06,0.00,250.00,VAY BAND1114HG,0.00,18100
30-09-24,6.19,9.00,18100,55.71,9.00,55.71,4505,730.42,0.00,100.00,VAY BAND1114HG,0.00,18100
30-09-24,6.19,9.00,5050,55.71,9.00,55.71,4506,730.42,0.00,100.00,VAY BAND 1126 HG (.5),0.00,5050
30-09-24,6.19,9.00,5050,27.86,9.00,27.86,4507,365.22,0.00,50.00,VAY BAND 1126 HG (.5),0.00,5050
30-09-24,8.06,9.00,2550,36.27,9.00,36.27,4508,475.54,0.00,50.00,VAY BAND 1113MT(OFF-WHITE)-0.5X40MM,0.00,2550
30-09-24,11.02,9.00,3800,49.59,9.00,49.59,4509,650.18,0.00,50.00,VAY BAND 10659 40MM,0.00,3800
30-09-24,11.02,9.00,3800,49.59,9.00,49.59,4510,650.18,0.00,50.00,VAY BAND 10659 40MM,0.00,3800
30-09-24,11.02,9.00,3800,49.59,9.00,49.59,4511,650.18,0.00,50.00,VAY BAND 10659 40MM,0.00,3800
30-09-24,11.02,9.00,3800,49.59,9.00,49.59,4512,650.18,0.00,50.00,VAY BAND 10659 40MM,0.00,3800
30-09-24,11.03,9.00,4550,49.64,9.00,49.64,4513,650.78,0.00,50.00,VAY BAND REALWUD3 (40MM),0.00,4550
30-09-24,11.03,9.00,4550,49.64,9.00,49.64,4514,650.78,0.00,50.00,VAY BAND REALWUD3 (40MM),0.00,4550
30-09-24,11.03,9.00,1900,49.64,9.00,49.64,4515,650.78,0.00,50.00,VAY BAND 1013 40 MM,0.00,1900
30-09-24,11.03,9.00,4550,49.64,9.00,49.64,4516,650.78,0.00,50.00,VAY BAND REALWUD3 (40MM),0.00,4550
30-09-24,11.88,9.00,7100,53.46,9.00,53.46,4517,700.92,0.00,50.00,VAY BAND 1113HG(OFF-WHITE)40MMX50MTR,0.00,7100
01-10-24,3.94,9.00,8500,53.19,9.00,53.19,4518,697.38,0.00,150.00,VB-REALWUD 0.45X22MM,0.00,8500
01-10-24,3.94,9.00,9900,53.19,9.00,53.19,4519,697.38,0.00,150.00,VB-REALWOOD2 (0.45X22MM),0.00,9900
