Item Code / SKU,Item Key,Supplier Name,Assigned Supplier ID,Assigned Supplier Name,Supplier Source,Is Discontinued,Discontinued Date,Discontinued Reason,Item Name,Category / Size / Type,Total Sales Qty,Overall Monthly Velocity Qty,Recent Period Sales Qty,Recent Monthly Velocity Qty,Weighted Velocity Qty,Velocity Percentile,Velocity Class,Sales Frequency %,Recent Sales Frequency %,Older Avg Monthly Sales Qty,Recent Avg Monthly Sales Qty,Trend Change %,Sales Trend,Monthly Sales Std Dev,Sales CV,Consistency Class,Current Stock Qty,Stock Coverage Months,Recent Stock Coverage Months,Relevant Velocity Qty,Suggested Target Cover Months,Required Stock Qty,Exact Purchase Requirement Qty,Box / Pack Quantity,Rounded PO Qty,Final PO Quantity,Stock After PO Qty,Stock Cover After PO Months,Extra Stock Due To Rounding,Overstock After PO Flag,Purchase Price,Estimated Purchase Value,Purchase Priority,Stock Risk Level,PO Optimization Decision,Budget Priority Score,Included In Budget PO,Deferred Reason,Budget Approved PO Quantity,Budget Approved PO Value,Reason for Recommendation,Target Stock Cover,Reason
VAY BAND 19071,VAY BAND 19071,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 19071,,21050.0,526.25,0.0,0.0,157.875,60.23622047244095,Dormant,40.0,0.0,619.1176470588235,0.0,-100.0,Dormant Item,753.282347378322,1.4314153869421795,Dormant,50.0,0.09501187648456057,,0.0,0.0,0.0,0.0,,0.0,0.0,50.0,0.0,0.0,No,3.39,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Overstock Risk; Enough Stock / No Purchase,,
VAY BAND 19074,VAY BAND 19074,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 19074,,13550.0,338.75,0.0,0.0,101.625,49.21259842519685,Dormant,42.5,0.0,398.52941176470586,0.0,-100.0,Dormant Item,505.9248322601253,1.4935050398822887,Dormant,1500.0,4.428044280442805,,0.0,0.0,0.0,0.0,,0.0,0.0,1500.0,0.0,0.0,No,3.39,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Overstock Risk; Enough Stock / No Purchase,,
VAY BAND 19079,VAY BAND 19079,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 19079,,14600.0,365.0,0.0,0.0,109.5,51.181102362204726,Dormant,47.5,0.0,429.4117647058824,0.0,-100.0,Dormant Item,491.88282949165654,1.3476241903881,Dormant,300.0,0.821917808219178,,0.0,0.0,0.0,0.0,,0.0,0.0,300.0,0.0,0.0,No,3.39,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Overstock Risk; Enough Stock / No Purchase,,
VAY BAND 2010 IVORY MAT,VAY BAND 2010 IVORY MAT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 2010 IVORY MAT,,1200.0,30.0,0.0,0.0,9.0,11.41732283464567,Dormant,20.0,0.0,35.294117647058826,0.0,-100.0,Dormant Item,71.43223433831608,2.3810744779438693,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,2.8,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND 2011 RED MAT,VAY BAND 2011 RED MAT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 2011 RED MAT,,1300.0,32.5,0.0,0.0,9.75,11.811023622047244,Dormant,17.5,0.0,38.23529411764706,0.0,-100.0,Dormant Item,90.9705503206451,2.7990938560198493,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,2.8,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND 2012 PINK MAT,VAY BAND 2012 PINK MAT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 2012 PINK MAT,,950.0,23.75,0.0,0.0,7.125,9.05511811023622,Dormant,15.0,0.0,27.941176470588236,0.0,-100.0,Dormant Item,65.03204338375556,2.7381913003686553,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,2.8,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND 30007MT,VAY BAND 30007MT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 30007MT,,7300.0,182.5,0.0,0.0,54.75,35.43307086614173,Dormant,50.0,0.0,214.7058823529412,0.0,-100.0,Dormant Item,267.3588772245448,1.464980149175588,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND 30007MT(0.5X22),VAY BAND 30007MT(0.5X22),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 30007MT(0.5X22),,0.0,0.0,,0.0,0.0,0.0,Dead Stock / No Sales,0.0,0.0,0.0,0.0,0.0,No Sales,0.0,0.0,Irregular,0.0,,,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,No,3.39,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dead Stock / No Sales; No Sales; Irregular; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND 30029MT,VAY BAND 30029MT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 30029MT,,13650.0,341.25,0.0,0.0,102.375,49.60629921259843,Dormant,42.5,0.0,401.47058823529414,0.0,-100.0,Dormant Item,480.6362636638209,1.4084579154983763,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,3.39,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND 30034MT,VAY BAND 30034MT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 30034MT,,5700.0,142.5,0.0,0.0,42.75,27.165354330708663,Dormant,42.5,0.0,167.64705882352942,0.0,-100.0,Dormant Item,239.53748167709603,1.6809647836989194,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,3.39,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND 30054MT,VAY BAND 30054MT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 30054MT,,7700.0,192.5,0.0,0.0,57.75,37.40157480314961,Dormant,45.0,0.0,226.47058823529412,0.0,-100.0,Dormant Item,279.54862885987455,1.4522006694019458,Dormant,150.0,0.7792207792207793,,0.0,0.0,0.0,0.0,,0.0,0.0,150.0,0.0,0.0,No,3.39,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Overstock Risk; Enough Stock / No Purchase,,
VAY BAND 30072MT,VAY BAND 30072MT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 30072MT,,6250.0,156.25,250.0,41.666666666666664,76.04166666666666,42.125984251968504,Medium Moving,45.0,16.666666666666664,176.47058823529412,41.666666666666664,-76.3888888888889,Strong Downward Trend,254.7466061272129,1.6303782792141626,Irregular,2000.0,12.8,48.0,41.666666666666664,1.0,41.666666666666664,0.0,,0.0,0.0,2000.0,48.0,0.0,Yes,3.39,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-458.33333333333326,Yes,,0.0,0.0,Medium Moving; Strong Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months; recent velocity used because sales are declining,,
VAY BAND 30086MT,VAY BAND 30086MT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 30086MT,,12500.0,312.5,0.0,0.0,93.75,46.8503937007874,Dormant,47.5,0.0,367.6470588235294,0.0,-100.0,Dormant Item,439.5145923892368,1.4064466956455577,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,3.39,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND 30167MT,VAY BAND 30167MT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 30167MT,,8600.0,215.0,0.0,0.0,64.5,39.37007874015748,Dormant,47.5,0.0,252.94117647058823,0.0,-100.0,Dormant Item,318.49002721576295,1.4813489637942463,Dormant,1750.0,8.13953488372093,,0.0,0.0,0.0,0.0,,0.0,0.0,1750.0,0.0,0.0,No,3.39,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Overstock Risk; Enough Stock / No Purchase,,
VAY BAND 30181MT,VAY BAND 30181MT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 30181MT,,4000.0,100.0,250.0,41.666666666666664,59.166666666666664,37.79527559055118,Slow Moving,32.5,16.666666666666664,110.29411764705883,41.666666666666664,-62.22222222222222,Strong Downward Trend,231.49458652362392,2.3149458652362394,Irregular,1950.0,19.5,46.800000000000004,41.666666666666664,0.0,0.0,0.0,,0.0,0.0,1950.0,46.800000000000004,0.0,Yes,3.39,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1158.3333333333333,Yes,,0.0,0.0,Slow Moving; Strong Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; recent velocity used because sales are declining,,
VAY BAND 30216MT,VAY BAND 30216MT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 30216MT,,6700.0,167.5,0.0,0.0,50.25,33.85826771653544,Dormant,42.5,0.0,197.05882352941177,0.0,-100.0,Dormant Item,282.7407075260081,1.6880042240358695,Dormant,600.0,3.582089552238806,,0.0,0.0,0.0,0.0,,0.0,0.0,600.0,0.0,0.0,No,3.39,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Overstock Risk; Enough Stock / No Purchase,,
VAY BAND 4013MT,VAY BAND 4013MT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 4013MT,,5200.0,130.0,0.0,0.0,39.0,25.984251968503933,Dormant,30.0,0.0,152.94117647058823,0.0,-100.0,Dormant Item,264.04156626930677,2.03108897130236,Dormant,1150.0,8.846153846153847,,0.0,0.0,0.0,0.0,,0.0,0.0,1150.0,0.0,0.0,No,3.39,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Overstock Risk; Enough Stock / No Purchase,,
VAY BAND 5063MT,VAY BAND 5063MT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 5063MT,,10950.0,273.75,0.0,0.0,82.125,43.7007874015748,Dormant,42.5,0.0,322.05882352941177,0.0,-100.0,Dormant Item,397.102889851239,1.4506041638401426,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,3.39,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND 5095MT,VAY BAND 5095MT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 5095MT,,13100.0,327.5,0.0,0.0,98.25,48.4251968503937,Dormant,47.5,0.0,385.29411764705884,0.0,-100.0,Dormant Item,435.44112616859513,1.3295912249422752,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,3.39,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND 5170MT,VAY BAND 5170MT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 5170MT,,6750.0,168.75,0.0,0.0,50.625,34.25196850393701,Dormant,47.5,0.0,198.52941176470588,0.0,-100.0,Dormant Item,272.14426321346554,1.6127067449686847,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,3.39,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND 5171(.5X22),VAY BAND 5171(.5X22),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 5171(.5X22),,0.0,0.0,,0.0,0.0,0.0,Dead Stock / No Sales,0.0,0.0,0.0,0.0,0.0,No Sales,0.0,0.0,Irregular,3150.0,,,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,3150.0,0.0,0.0,No,3.34,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dead Stock / No Sales; No Sales; Irregular; Overstock Risk; Enough Stock / No Purchase,,
VAY BAND 5171MT,VAY BAND 5171MT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 5171MT,,15600.0,390.0,0.0,0.0,117.0,53.937007874015755,Dormant,45.0,0.0,458.8235294117647,0.0,-100.0,Dormant Item,621.8458874128762,1.5944766343919903,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND 5373MT,VAY BAND 5373MT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 5373MT,,15000.0,375.0,0.0,0.0,112.5,53.14960629921261,Dormant,45.0,0.0,441.1764705882353,0.0,-100.0,Dormant Item,546.5509571100838,1.4574692189602234,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,3.39,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND 5375MT 0.5MMX22,VAY BAND 5375MT 0.5MMX22,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 5375MT 0.5MMX22,,2150.0,53.75,250.0,41.666666666666664,45.291666666666664,29.92125984251969,Slow Moving,17.5,16.666666666666664,55.88235294117647,41.666666666666664,-25.438596491228076,Downward Trend,136.5262724786811,2.540023674021974,Irregular,3150.0,58.604651162790695,75.60000000000001,41.666666666666664,0.5,20.833333333333332,0.0,1300.0,0.0,0.0,3150.0,75.60000000000001,0.0,Yes,3.39,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1158.3333333333333,Yes,,0.0,0.0,Slow Moving; Downward Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 0.5 months; recent velocity used because sales are declining,,
VAY BAND 5465MT,VAY BAND 5465MT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 5465MT,,16650.0,416.25,0.0,0.0,124.875,56.496062992125985,Dormant,42.5,0.0,489.70588235294116,0.0,-100.0,Dormant Item,692.3934241788795,1.6634076256549657,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,3.39,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND 5550MT,VAY BAND 5550MT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 5550MT,,11150.0,278.75,0.0,0.0,83.625,44.09448818897638,Dormant,40.0,0.0,327.94117647058823,0.0,-100.0,Dormant Item,411.8263730487177,1.4774040288743235,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,3.39,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND 5771,VAY BAND 5771,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 5771,,13900.0,347.5,0.0,0.0,104.25,50.0,Dormant,47.5,0.0,408.8235294117647,0.0,-100.0,Dormant Item,477.0300748461174,1.3727484168233592,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND 5771(0.5X22),VAY BAND 5771(0.5X22),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 5771(0.5X22),,0.0,0.0,,0.0,0.0,0.0,Dead Stock / No Sales,0.0,0.0,0.0,0.0,0.0,No Sales,0.0,0.0,Irregular,600.0,,,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,600.0,0.0,0.0,No,3.39,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dead Stock / No Sales; No Sales; Irregular; Overstock Risk; Enough Stock / No Purchase,,
VAY BAND 5772,VAY BAND 5772,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 5772,,14750.0,368.75,0.0,0.0,110.625,51.96850393700787,Dormant,42.5,0.0,433.8235294117647,0.0,-100.0,Dormant Item,539.0741707209329,1.4618960561923604,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND 5772(0.5X22),VAY BAND 5772(0.5X22),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 5772(0.5X22),,0.0,0.0,,0.0,0.0,0.0,Dead Stock / No Sales,0.0,0.0,0.0,0.0,0.0,No Sales,0.0,0.0,Irregular,0.0,,,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,No,3.39,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dead Stock / No Sales; No Sales; Irregular; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND 5773,VAY BAND 5773,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 5773,,6550.0,163.75,0.0,0.0,49.125,32.28346456692913,Dormant,50.0,0.0,192.64705882352942,0.0,-100.0,Dormant Item,225.88501159115987,1.3794504524650983,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND 5773(0.5X22),VAY BAND 5773(0.5X22),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 5773(0.5X22),,250.0,6.25,250.0,41.666666666666664,31.041666666666664,21.653543307086615,Slow Moving,2.5,16.666666666666664,0.0,41.666666666666664,0.0,New Moving Item,39.528470752104745,6.324555320336759,One-time Sale,1000.0,160.0,24.0,41.666666666666664,1.0,41.666666666666664,0.0,1300.0,0.0,0.0,1000.0,24.0,0.0,Yes,3.39,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1158.3333333333333,Yes,,0.0,0.0,Slow Moving; New Moving Item; One-time Sale; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months,,
VAY BAND 5774,VAY BAND 5774,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 5774,,4850.0,121.25,0.0,0.0,36.375,23.62204724409449,Dormant,50.0,0.0,142.64705882352942,0.0,-100.0,Dormant Item,195.7521653939242,1.6144508486096842,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND 5774 (0.5X22),VAY BAND 5774 (0.5X22),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 5774 (0.5X22),,50.0,1.25,50.0,8.333333333333334,6.208333333333333,7.086614173228346,Slow Moving,2.5,16.666666666666664,0.0,8.333333333333334,0.0,New Moving Item,7.905694150420948,6.324555320336758,One-time Sale,3350.0,2680.0,401.99999999999994,8.333333333333334,1.0,8.333333333333334,0.0,1300.0,0.0,0.0,3350.0,401.99999999999994,0.0,Yes,3.39,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1191.6666666666667,Yes,,0.0,0.0,Slow Moving; New Moving Item; One-time Sale; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months,,
VAY BAND 6987,VAY BAND 6987,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 6987,,6450.0,161.25,0.0,0.0,48.375,31.88976377952756,Dormant,42.5,0.0,189.7058823529412,0.0,-100.0,Dormant Item,313.6811013327601,1.9453091555520006,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND 6987 (0.45X22),VAY BAND 6987 (0.45X22),RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND 6987 (0.45X22),,150.0,3.75,150.0,25.0,18.625,16.535433070866144,Slow Moving,2.5,16.666666666666664,0.0,25.0,0.0,New Moving Item,23.717082451262847,6.324555320336759,One-time Sale,9250.0,2466.6666666666665,370.0,25.0,1.0,25.0,0.0,1300.0,0.0,0.0,9250.0,370.0,0.0,Yes,3.05,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1175.0,Yes,,0.0,0.0,Slow Moving; New Moving Item; One-time Sale; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months,,
VAY BAND REALWOOD 2MMX22MM,VAY BAND REALWOOD 2MMX22MM,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND REALWOOD 2MMX22MM,,400.0,10.0,50.0,8.333333333333334,8.833333333333332,11.023622047244094,Slow Moving,10.0,16.666666666666664,10.294117647058824,8.333333333333334,-19.047619047619047,Stable Trend,32.42347993787914,3.242347993787914,Irregular,400.0,40.0,48.0,8.833333333333332,0.75,6.624999999999999,0.0,600.0,0.0,0.0,400.0,45.28301886792453,0.0,Yes,15.1,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1191.6666666666667,Yes,,0.0,0.0,Slow Moving; Stable Trend; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 0.8 months,,
VAY BAND REALWOOD LIGHT MAT,VAY BAND REALWOOD LIGHT MAT,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND REALWOOD LIGHT MAT,,56600.0,1415.0,0.0,0.0,424.5,82.28346456692913,Dormant,40.0,0.0,1664.7058823529412,0.0,-100.0,Dormant Item,2089.1109629181055,1.4764035073626187,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,3.39,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
VAY BAND REALWOOD LIGHT MAT 0.5X40MM,VAY BAND REALWOOD LIGHT MAT 0.5X40MM,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND REALWOOD LIGHT MAT 0.5X40MM,,450.0,11.25,450.0,75.0,55.875,36.22047244094488,Slow Moving,7.5,50.0,0.0,75.0,0.0,New Moving Item,49.983971789939176,4.4430197146612604,Irregular,1450.0,128.88888888888889,19.333333333333332,75.0,1.0,75.0,0.0,750.0,0.0,0.0,1450.0,19.333333333333332,0.0,Yes,8.25,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1125.0,Yes,,0.0,0.0,Slow Moving; New Moving Item; Irregular; Overstock Risk; Enough Stock / No Purchase; dynamic cover 1.0 months,,
VAY BAND REALWOOD LIGHT MAT 0.8MMX22MM,VAY BAND REALWOOD LIGHT MAT 0.8MMX22MM,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND REALWOOD LIGHT MAT 0.8MMX22MM,,2150.0,53.75,0.0,0.0,16.125,15.748031496062993,Dormant,15.0,0.0,63.23529411764706,0.0,-100.0,Dormant Item,157.05115122966816,2.9218818833426634,Dormant,6050.0,112.55813953488372,,0.0,0.0,0.0,0.0,750.0,0.0,0.0,6050.0,0.0,0.0,No,6.52,0.0,No Purchase,Overstock Risk,Enough Stock / No Purchase,-1500.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Overstock Risk; Enough Stock / No Purchase,,
VAY BAND REALWOOD LIGHT MAT 40MMX50MTR,VAY BAND REALWOOD LIGHT MAT 40MMX50MTR,RAHMA Associates,SUP-0001,RAHMA Associates,Item Supplier Mapping,No,,,VAY BAND REALWOOD LIGHT MAT 40MMX50MTR,,3200.0,80.0,0.0,0.0,24.0,18.503937007874015,Dormant,42.5,0.0,94.11764705882354,0.0,-100.0,Dormant Item,136.25014702415027,1.7031268378018782,Dormant,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,No Purchase,Low Stock Risk,Enough Stock / No Purchase,0.0,Yes,,0.0,0.0,Dormant; Dormant Item; Dormant; Low Stock Risk; Enough Stock / No Purchase,,
