SlNo,Invoice No,Date,Item Name,Rate,Qty,CGST%,CGST,SGST%,SGST,IGST%,IGST,Amount
9947,2283,26-02-26,VAY BAND 1114GL 0.5MMX40MM,11.88,100,9,106.92,9,106.92,0,0,1401.84
9948,2283,26-02-26,VAY BAND 1126 HG (.5),6.19,200,9,111.42,9,111.42,0,0,1460.84
9949,2283,26-02-26,VAY BAND1114HG,6.19,250,9,139.28,9,139.28,0,0,1826.06
9950,2283,26-02-26,VB-2892 MT(.45X22MM),3.94,250,9,88.65,9,88.65,0,0,1162.3
9951,2284,26-02-26,VAY G-PROFILE BLACK 10 FT-1050 GRM,661.02,10,9,594.92,9,594.92,0,0,7800.04
9952,2284,26-02-26,VAY G-PROFILE ROSE GOLD 10 FT-1050 GRM,661.02,10,9,594.92,9,594.92,0,0,7800.04
9953,2285,26-02-26,VB-2892 MT(.45X22MM),3.94,250,9,88.65,9,88.65,0,0,1162.3
9954,2286,26-02-26,19994 HG(0.5X22MM),6.19,100,9,55.71,9,55.71,0,0,730.42
9955,2286,26-02-26,VAY BAND 1126 HG (.5),6.19,150,9,83.57,9,83.57,0,0,1095.64
9956,2286,26-02-26,VAY BAND 1401GL BLACK GLOSSY,6.19,100,9,55.71,9,55.71,0,0,730.42
9957,2286,26-02-26,VAY BAND1114HG,6.19,150,9,83.57,9,83.57,0,0,1095.64
9958,2286,26-02-26,VAY BAND1135 HG{.5},6.19,250,9,139.28,9,139.28,0,0,1826.06
9959,2286,26-02-26,VB-10485(0.45X22MM),3.94,250,9,88.65,9,88.65,0,0,1162.3
9960,2286,26-02-26,VB-10659 (0.45X22MM),3.94,250,9,88.65,9,88.65,0,0,1162.3
9961,2287,26-02-26,VAY BAND REALWUD3 - 0.5X40MM,11.03,50,9,49.64,9,49.64,0,0,650.78
9962,2287,26-02-26,VAY BAND1114HG,6.19,2000,9,1114.2,9,1114.2,0,0,14608.4
9963,2287,26-02-26,VB-1401MT(0.5MMX40MM),8.06,50,9,36.27,9,36.27,0,0,475.54
9964,2287,26-02-26,VB-19079 (0.45X22MM),3.94,1500,9,531.9,9,531.9,0,0,6973.8
9965,2288,26-02-26,19993 HG(0.5X22 MM),6.19,200,9,111.42,9,111.42,0,0,1460.84
9966,2288,26-02-26,2892 ( 0.5 X 40 MM ),11.03,100,9,99.27,9,99.27,0,0,1301.54
9967,2288,26-02-26,VAY BAND 1126 HG (.5),6.19,150,9,83.57,9,83.57,0,0,1095.64
9968,2288,26-02-26,VAY BAND REALWOOD LIGHT MAT 0.5X40MM,11.02,50,9,49.59,9,49.59,0,0,650.18
9969,2288,26-02-26,VAY BAND1114HG,6.19,400,9,222.84,9,222.84,0,0,2921.68
9970,2288,26-02-26,VAY BAND1135 HG{.5},6.19,150,9,83.57,9,83.57,0,0,1095.64
9971,2288,26-02-26,VB-2892 MT(.45X22MM),3.94,300,9,106.38,9,106.38,0,0,1394.76
9972,2289,26-02-26,VAY BAND 1113HG(OFF-WHITE),6.19,250,9,139.28,9,139.28,0,0,1826.06
9973,2289,26-02-26,VAY BAND1114HG,6.19,300,9,167.13,9,167.13,0,0,2191.26
9974,2289,26-02-26,VB-10659 (0.45X22MM),3.94,500,9,177.3,9,177.3,0,0,2324.6
9975,2290,26-02-26,VAY BAND 1113MT (0.8MM),7.62,100,9,68.58,9,68.58,0,0,899.16
9976,2290,26-02-26,VAY BAND 1261 MAT (0.8MM),7.62,100,9,68.58,9,68.58,0,0,899.16
9977,2291,26-02-26,19995 HG(0.5X22MM),6.19,100,9,55.71,9,55.71,0,0,730.42
9978,2292,26-02-26,VB-2892 MT(.45X22MM),3.94,250,9,88.65,9,88.65,0,0,1162.3
9979,2293,27-02-26,5465 (0.5X40MM),11.03,50,9,49.64,9,49.64,0,0,650.78
9980,2293,27-02-26,VAY BAND 1114GL 0.5MMX40MM,11.88,50,9,53.46,9,53.46,0,0,700.92
9981,2293,27-02-26,VAY BAND 1126 MT .45X22MM,3.6,200,9,64.8,9,64.8,0,0,849.6
9982,2293,27-02-26,VB-10485(0.45X22MM),3.94,200,9,70.92,9,70.92,0,0,929.84
9983,2293,27-02-26,VB-5465 (0.45X22MM),3.94,300,9,106.38,9,106.38,0,0,1394.76
9984,2294,27-02-26,19992 HG(0.5X22 MM),6.19,250,9,139.28,9,139.28,0,0,1826.06
9985,2294,27-02-26,VAY BAND 1126 HG (.5),6.19,500,9,278.55,9,278.55,0,0,3652.1
9986,2294,27-02-26,VAY BAND 1267 LITE GREY,3.6,150,9,48.6,9,48.6,0,0,637.2
9987,2294,27-02-26,VB-1135 SAGE GREEN (0.45X22),3.6,150,9,48.6,9,48.6,0,0,637.2
9988,2294,27-02-26,VB-1140 BAGE (0.45MMX22MM),3.6,150,9,48.6,9,48.6,0,0,637.2
9989,2294,27-02-26,VB-19070(0.45MMX22MM),3.94,150,9,53.19,9,53.19,0,0,697.38
9990,2295,27-02-26,1140 HG (BAGE),6.19,100,9,55.71,9,55.71,0,0,730.42
9991,2295,27-02-26,VAY BAND 1126 HG (.5),6.19,100,9,55.71,9,55.71,0,0,730.42
9992,2295,27-02-26,VAY BAND 1261HG (DARK GREY),6.19,100,9,55.71,9,55.71,0,0,730.42
9993,2295,27-02-26,VB-10659 (0.45X22MM),3.94,500,9,177.3,9,177.3,0,0,2324.6
9994,2296,27-02-26,VAY BAND 1126 HG (.5),6.19,200,9,111.42,9,111.42,0,0,1460.84
9995,2296,27-02-26,VAY BAND1114HG,6.19,600,9,334.26,9,334.26,0,0,4382.52
9996,2296,27-02-26,VB-REALWOOD3 (0.45X22MM),3.94,200,9,70.92,9,70.92,0,0,929.84
9997,2297,27-02-26,VAY BAND1114HG,6.19,100,9,55.71,9,55.71,0,0,730.42
9998,2297,27-02-26,VB-5095 (0.45X22MM),3.94,250,9,88.65,9,88.65,0,0,1162.3
9999,2298,27-02-26,VAY BAND 1126 HG (.5),6.19,150,9,83.57,9,83.57,0,0,1095.64
10000,2298,27-02-26,VAY BAND1114HG,6.19,150,9,83.57,9,83.57,0,0,1095.64
10001,2298,27-02-26,VAY BAND1135 HG{.5},6.19,150,9,83.57,9,83.57,0,0,1095.64
10002,2299,27-02-26,VB-1131(O.45X22MM),3.94,150,9,53.19,9,53.19,0,0,697.38
10003,2299,27-02-26,VB-2891-MT-WOOD-0.45*22,3.94,100,9,35.46,9,35.46,0,0,464.92
10004,2300,27-02-26,VAY BAND1114HG,6.19,250,9,139.28,9,139.28,0,0,1826.06
10005,2300,27-02-26,VB-2891-MT-WOOD-0.45*22,3.94,250,9,88.65,9,88.65,0,0,1162.3
10006,2300,27-02-26,VB-REALWOOD2 (0.45X22MM),3.94,250,9,88.65,9,88.65,0,0,1162.3
10007,2300,27-02-26,VB-REALWOOD3 (0.45X22MM),3.94,250,9,88.65,9,88.65,0,0,1162.3
10008,2302,27-02-26,VAY BAND 1267 LITE GREY,3.6,250,9,81,9,81,0,0,1062
10009,2302,27-02-26,VB-1113 MAT OFF-WHITE (0.45MMX22MM),3.6,500,9,162,9,162,0,0,2124
10010,2302,27-02-26,VB-1140 BAGE (0.45MMX22MM),3.6,250,9,81,9,81,0,0,1062
10011,2302,27-02-26,VB-1143{0.45X2MM},3.94,250,9,88.65,9,88.65,0,0,1162.3
10012,2303,27-02-26,VAY BAND 1313 HG CLUD GREY,6.19,150,9,83.57,9,83.57,0,0,1095.64
10013,2303,27-02-26,VB-1140 BAGE (0.45MMX22MM),3.6,150,9,48.6,9,48.6,0,0,637.2
10014,2304,27-02-26,VB-10659 MT(0.8MMX40MM),16.52,50,9,74.34,9,74.34,0,0,974.68
10015,2305,27-02-26,VB-5465 (0.45X22MM),3.94,150,9,53.19,9,53.19,0,0,697.38
10016,2306,27-02-26,VAY BAND 1126 HG (.5),6.19,700,9,389.97,9,389.97,0,0,5112.94
10017,2306,27-02-26,VAY BAND1126 (0.8MMX22MM),10.17,300,9,274.59,9,274.59,0,0,3600.18
10018,2307,27-02-26,2891 0.5X40MM,11.04,100,9,99.36,9,99.36,0,0,1302.72
10019,2307,27-02-26,VB-2891-MT-WOOD-0.45*22,3.94,500,9,177.3,9,177.3,0,0,2324.6
10020,2308,27-02-26,VB-2891-MT-WOOD-0.45*22,3.94,500,9,177.3,9,177.3,0,0,2324.6
10021,2309,27-02-26,19996 HG(0.5X22 MM),6.19,150,9,83.57,9,83.57,0,0,1095.64
10022,2309,27-02-26,VAY BAND REALWUD3 - 0.5X40MM,11.03,50,9,49.64,9,49.64,0,0,650.78
10023,2309,27-02-26,VB-1261 MAT(0.45MMX22MM),3.6,300,9,97.2,9,97.2,0,0,1274.4
10024,2309,27-02-26,VB-REALWOOD2 (0.45X22MM),3.94,250,9,88.65,9,88.65,0,0,1162.3
10025,2309,27-02-26,VB-REALWOOD3 (0.45X22MM),3.94,250,9,88.65,9,88.65,0,0,1162.3
10026,2310,27-02-26,VAY BAND 1126 HG (.5),6.19,250,9,139.28,9,139.28,0,0,1826.06
10027,2310,27-02-26,VB-10659 (0.45X22MM),3.94,500,9,177.3,9,177.3,0,0,2324.6
10028,2310,27-02-26,VB-2892 MT(.45X22MM),3.94,500,9,177.3,9,177.3,0,0,2324.6
10029,2311,27-02-26,VB-REALWOOD3 (0.45X22MM),3.94,500,9,177.3,9,177.3,0,0,2324.6
10030,2312,27-02-26,VAY BAND REALWUD3 - 0.5X40MM,11.03,250,9,248.18,9,248.18,0,0,3253.86
10031,2312,27-02-26,VAY BAND REALWUD3 (0.8MMX22MM),8.5,200,9,153,9,153,0,0,2006
10032,2312,27-02-26,VB-REALWOOD3 (0.45X22MM),3.94,400,9,141.84,9,141.84,0,0,1859.68
10033,2313,27-02-26,VB-1119 (0.45X22MM),3.94,200,9,70.92,9,70.92,0,0,929.84
10034,2313,27-02-26,VB-2892 MT(.45X22MM),3.94,800,9,283.68,9,283.68,0,0,3719.36
10035,2314,27-02-26,VAY BAND 1113HG(OFF-WHITE),6.19,500,9,278.55,9,278.55,0,0,3652.1
10036,2314,27-02-26,VAY BAND1114HG,6.19,500,9,278.55,9,278.55,0,0,3652.1
10037,2314,27-02-26,VB-1013 (0.45X22MM),3.94,250,9,88.65,9,88.65,0,0,1162.3
10038,2314,27-02-26,VB-1033 WHITE WOOD  (0.45MMX22MM),3.94,150,9,53.19,9,53.19,0,0,697.38
10039,2314,27-02-26,VB-10485(0.45X22MM),3.94,500,9,177.3,9,177.3,0,0,2324.6
10040,2314,27-02-26,VB-10659 (0.45X22MM),3.94,500,9,177.3,9,177.3,0,0,2324.6
10041,2314,27-02-26,VB-1113 MAT OFF-WHITE (0.45MMX22MM),3.6,500,9,162,9,162,0,0,2124
10042,2314,27-02-26,VB-1122 VENGA( 0.45X22MM),3.94,150,9,53.19,9,53.19,0,0,697.38
10043,2314,27-02-26,VB-1261 MAT(0.45MMX22MM),3.6,150,9,48.6,9,48.6,0,0,637.2
10044,2314,27-02-26,VB-1401MT (0.45X22MM),3.6,150,9,48.6,9,48.6,0,0,637.2
10045,2316,27-02-26,1135 HG 0.8 X 22 MM,10.17,500,9,457.65,9,457.65,0,0,6000.3
10046,2316,27-02-26,VAY BAND REALWUD3 - 0.5X40MM,11.03,250,9,248.18,9,248.18,0,0,3253.86
10047,2316,27-02-26,VAY BAND REALWUD3 (0.8MMX22MM),8.5,500,9,382.5,9,382.5,0,0,5015
10048,2316,27-02-26,VB-2891-MT-WOOD-0.45*22,3.94,400,9,141.84,9,141.84,0,0,1859.68
10049,2316,27-02-26,VB-REALWOOD3 (0.45X22MM),3.94,1000,9,354.6,9,354.6,0,0,4649.2
10050,2317,27-02-26,VAY BAND 1126 HG (.5),6.19,500,9,278.55,9,278.55,0,0,3652.1
10051,2317,27-02-26,VAY BAND1114HG,6.19,250,9,139.28,9,139.28,0,0,1826.06
10052,2318,27-02-26,1140 HG (BAGE),6.19,300,9,167.13,9,167.13,0,0,2191.26
10053,2318,27-02-26,VAY BAND 1013 40 MM,11.03,100,9,99.27,9,99.27,0,0,1301.54
10054,2318,27-02-26,VAY BAND 1113HG(OFF-WHITE),6.19,500,9,278.55,9,278.55,0,0,3652.1
10055,2318,27-02-26,VAY BAND1114HG,6.19,500,9,278.55,9,278.55,0,0,3652.1
10056,2318,27-02-26,VB-10659 (0.45X22MM),3.94,300,9,106.38,9,106.38,0,0,1394.76
10057,2318,27-02-26,VB-1140 BAGE (0.45MMX22MM),3.6,300,9,97.2,9,97.2,0,0,1274.4
10058,2318,27-02-26,VB-1401MT (0.45X22MM),3.6,200,9,64.8,9,64.8,0,0,849.6
10059,2318,27-02-26,VB-2892 MT(.45X22MM),3.94,300,9,106.38,9,106.38,0,0,1394.76
10060,2319,27-02-26,1267 HG(0.5X22MM),6.19,150,9,83.57,9,83.57,0,0,1095.64
10061,2319,27-02-26,VAY BAND 1267 LITE GREY,3.6,150,9,48.6,9,48.6,0,0,637.2
10062,2319,27-02-26,VAY BAND1135 HG{.5},6.19,1000,9,557.1,9,557.1,0,0,7304.2
10063,2319,27-02-26,VB-1135 SAGE GREEN (0.45X22),3.6,100,9,32.4,9,32.4,0,0,424.8
10064,2320,27-02-26,5465 (0.5X40MM),11.03,150,9,148.9,9,148.9,0,0,1952.3
10065,2320,27-02-26,VAY BAND 1126 HG (.5),6.19,250,9,139.28,9,139.28,0,0,1826.06
10066,2320,27-02-26,VAY BAND1114HG,6.19,500,9,278.55,9,278.55,0,0,3652.1
10067,2320,27-02-26,VB-5465 (0.45X22MM),3.94,250,9,88.65,9,88.65,0,0,1162.3
10068,2320,27-02-26,VB-REALWOOD3 (0.45X22MM),3.94,250,9,88.65,9,88.65,0,0,1162.3
10069,2321,28-02-26,VAY BAND 1126 HG (.5),6.19,500,9,278.55,9,278.55,0,0,3652.1
10070,2321,28-02-26,VAY BAND 11510MT 0.8MMX22MM,8.5,500,9,382.5,9,382.5,0,0,5015
10071,2321,28-02-26,VAY BAND1114HG,6.19,500,9,278.55,9,278.55,0,0,3652.1
10072,2321,28-02-26,VAY BAND1135 HG{.5},6.19,250,9,139.28,9,139.28,0,0,1826.06
10073,2321,28-02-26,VB-1804{0.45X22MM},3.94,250,9,88.65,9,88.65,0,0,1162.3
10074,2321,28-02-26,VB-2892 MT(.45X22MM),3.94,250,9,88.65,9,88.65,0,0,1162.3
10075,2322,28-02-26,VB-10659 (0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10076,2322,28-02-26,VB-1120 (0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10077,2322,28-02-26,VB-1132(0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10078,2322,28-02-26,VB-1140 BAGE (0.45MMX22MM),3.6,100,9,32.4,9,32.4,0,0,424.8
10079,2322,28-02-26,VB-1141 {0.45X22MM},3.94,100,9,35.46,9,35.46,0,0,464.92
10080,2322,28-02-26,VB-1873 (0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10081,2322,28-02-26,VB-19071 (0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10082,2322,28-02-26,VB-19074 (0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10083,2322,28-02-26,VB-19079 (0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10084,2322,28-02-26,VB-2890 MT(0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10085,2322,28-02-26,VB-2891-MT-WOOD-0.45*22,3.94,500,9,177.3,9,177.3,0,0,2324.6
10086,2322,28-02-26,VB-2892 MT(.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10087,2322,28-02-26,VB-5095 (0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10088,2322,28-02-26,VB-5373 (0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10089,2322,28-02-26,VB-5465 (0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10090,2322,28-02-26,VB-5771 (0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10091,2322,28-02-26,VB-REALWOOD2 (0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10092,2323,28-02-26,VAY BAND 1113MT (0.8MM),7.62,100,9,68.58,9,68.58,0,0,899.16
10093,2324,28-02-26,2892 ( 0.5 X 40 MM ),11.03,150,9,148.9,9,148.9,0,0,1952.3
10094,2324,28-02-26,VB-2892 MT(.45X22MM),3.94,500,9,177.3,9,177.3,0,0,2324.6
10095,2325,28-02-26,1267 HG(0.5X22MM),6.19,100,9,55.71,9,55.71,0,0,730.42
10096,2325,28-02-26,VAY BAND 1113HG(OFF-WHITE),6.19,100,9,55.71,9,55.71,0,0,730.42
10097,2325,28-02-26,VAY BAND 1126 HG (.5),6.19,50,9,27.86,9,27.86,0,0,365.22
10098,2325,28-02-26,VB-10659 (0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10099,2325,28-02-26,VB-1873 (0.45X22MM),3.94,200,9,70.92,9,70.92,0,0,929.84
10100,2325,28-02-26,VB-30029 (0.45MMX22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10101,2326,28-02-26,VB-1873 (0.45X22MM),3.94,500,9,177.3,9,177.3,0,0,2324.6
10102,2327,28-02-26,19991 HG (0.5 X 22 MM),6.19,50,9,27.86,9,27.86,0,0,365.22
10103,2328,28-02-26,VAY BAND 1113MT (0.8MM),7.62,100,9,68.58,9,68.58,0,0,899.16
10104,2328,28-02-26,VAY BAND 1114GL 0.8MMX22MM,10.17,100,9,91.53,9,91.53,0,0,1200.06
10105,2328,28-02-26,VAY BAND 1114MT 0.8MMX22MM,7.89,100,9,71.01,9,71.01,0,0,931.02
10106,2328,28-02-26,VAY BAND 1267 LITE GREY,3.6,100,9,32.4,9,32.4,0,0,424.8
10107,2328,28-02-26,VAY BAND 1313 HG CLUD GREY,6.19,100,9,55.71,9,55.71,0,0,730.42
10108,2328,28-02-26,VB-1113 MAT OFF-WHITE (0.45MMX22MM),3.6,100,9,32.4,9,32.4,0,0,424.8
10109,2328,28-02-26,VB-2890 MT(0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10110,2328,28-02-26,VB-2892 MT(.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10111,2328,28-02-26,VB-5465 (0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10112,2328,28-02-26,VB-REALWOOD3 (0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10113,2329,2/3/2026,1126 HG(0.5X40),11.88,50,9,53.46,9,53.46,0,0,700.92
10114,2329,2/3/2026,VAY BAND 1126 MT .45X22MM,3.6,100,9,32.4,9,32.4,0,0,424.8
10115,2330,2/3/2026,1140 HG (BAGE),6.19,50,9,27.86,9,27.86,0,0,365.22
10116,2331,2/3/2026,2891 0.5X40MM,11.04,100,9,99.36,9,99.36,0,0,1302.72
10117,2331,2/3/2026,VAY BAND 19070 0.5MMX40MM,11.03,50,9,49.64,9,49.64,0,0,650.78
10118,2331,2/3/2026,VB-2891-MT-WOOD-0.45*22,3.94,250,9,88.65,9,88.65,0,0,1162.3
10119,2331,2/3/2026,VB-2892 MT(.45X22MM),3.94,250,9,88.65,9,88.65,0,0,1162.3
10120,2332,2/3/2026,19995 HG(0.5X22MM),6.19,100,9,55.71,9,55.71,0,0,730.42
10121,2332,2/3/2026,VAY BAND 1126 HG (.5),6.19,100,9,55.71,9,55.71,0,0,730.42
10122,2332,2/3/2026,VB-1401MT (0.45X22MM),3.6,250,9,81,9,81,0,0,1062
10123,2333,2/3/2026,VAY BAND REALWUD3 - 0.5X40MM,11.03,500,9,496.35,9,496.35,0,0,6507.7
10124,2333,2/3/2026,VB-10659 (0.45X22MM),3.94,1250,9,443.25,9,443.25,0,0,5811.5
10125,2333,2/3/2026,VB-1131(O.45X22MM),3.94,750,9,265.95,9,265.95,0,0,3486.9
10126,2333,2/3/2026,VB-REALWOOD3 (0.45X22MM),3.94,1250,9,443.25,9,443.25,0,0,5811.5
10127,2334,2/3/2026,VAY BAND1114HG,6.19,150,9,83.57,9,83.57,0,0,1095.64
10128,2334,2/3/2026,VB-REALWOOD3 (0.45X22MM),3.94,150,9,53.19,9,53.19,0,0,697.38
10129,2335,2/3/2026,VAY BAND1114HG,6.19,100,9,55.71,9,55.71,0,0,730.42
10130,2336,2/3/2026,VAY BAND 10659 0.8MMX22MM,8.5,100,9,76.5,9,76.5,0,0,1003
10131,2336,2/3/2026,VB-REALWOOD3 (0.45X22MM),3.94,500,9,177.3,9,177.3,0,0,2324.6
10132,2337,2/3/2026,VB-1140 BAGE (0.45MMX22MM),3.6,250,9,81,9,81,0,0,1062
10133,2338,2/3/2026,VAY BAND1114HG,6.19,250,9,139.28,9,139.28,0,0,1826.06
10134,2338,2/3/2026,VAY BAND1135 HG{.5},6.19,200,9,111.42,9,111.42,0,0,1460.84
10135,2339,2/3/2026,VAY BAND 1113HG(OFF-WHITE)40MMX50MTR,11.88,50,9,53.46,9,53.46,0,0,700.92
10136,2339,2/3/2026,VAY BAND 1113MT(OFF-WHITE)-0.5X40MM,10.89,50,9,49,9,49,0,0,642.5
10137,2339,2/3/2026,VAY BAND 1114GL 0.5MMX40MM,11.88,50,9,53.46,9,53.46,0,0,700.92
10138,2339,2/3/2026,VB-2891-MT-WOOD-0.45*22,3.94,100,9,35.46,9,35.46,0,0,464.92
10139,2340,2/3/2026,VB-10659 (0.45X22MM),3.94,250,9,88.65,9,88.65,0,0,1162.3
10140,2340,2/3/2026,VB-1119 (0.45X22MM),3.94,500,9,177.3,9,177.3,0,0,2324.6
10141,2340,2/3/2026,VB-1119(0.5X40MM),11.03,100,9,99.27,9,99.27,0,0,1301.54
10142,2340,2/3/2026,VB-1122 (0.45X22MM),3.94,150,9,53.19,9,53.19,0,0,697.38
10143,2340,2/3/2026,VB-1698 {0.45X22MM},3.94,200,9,70.92,9,70.92,0,0,929.84
10144,2340,2/3/2026,VB-REALWOOD3 (0.45X22MM),3.94,250,9,88.65,9,88.65,0,0,1162.3
10145,2341,3/3/2026,VAY BAND 1264 HG (0.5X22MM) DARK GREY,6.19,150,9,83.57,9,83.57,0,0,1095.64
10146,2341,3/3/2026,VAY BAND 1401GL BLACK GLOSSY,6.19,150,9,83.57,9,83.57,0,0,1095.64
10147,2341,3/3/2026,VB-10659 (0.45X22MM),3.94,250,9,88.65,9,88.65,0,0,1162.3
10148,2341,3/3/2026,VB-10944(0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10149,2341,3/3/2026,VB-1115 (0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10150,2341,3/3/2026,VB-1123 (0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10151,2341,3/3/2026,VB-1263HG(0.5MMX22MM),6.19,150,9,83.57,9,83.57,0,0,1095.64
10152,2341,3/3/2026,VB-1401MT (0.45X22MM),3.6,100,9,32.4,9,32.4,0,0,424.8
10153,2341,3/3/2026,VB-1698 {0.45X22MM},3.94,100,9,35.46,9,35.46,0,0,464.92
10154,2341,3/3/2026,VB-19079 (0.45X22MM),3.94,150,9,53.19,9,53.19,0,0,697.38
10155,2341,3/3/2026,VB-2891-MT-WOOD-0.45*22,3.94,250,9,88.65,9,88.65,0,0,1162.3
10156,2341,3/3/2026,VB-2892 MT(.45X22MM),3.94,150,9,53.19,9,53.19,0,0,697.38
10157,2341,3/3/2026,VB-5171 (0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10158,2341,3/3/2026,VB-5465 (0.45X22MM),3.94,250,9,88.65,9,88.65,0,0,1162.3
10159,2341,3/3/2026,VB-REALWOOD2 (0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10160,2342,3/3/2026,VB-2891-MT-WOOD-0.45*22,3.94,150,9,53.19,9,53.19,0,0,697.38
10161,2343,3/3/2026,VB-2892 MT(.45X22MM),3.94,500,9,177.3,9,177.3,0,0,2324.6
10162,2344,3/3/2026,19996 HG(0.5X22 MM),6.19,50,9,27.86,9,27.86,0,0,365.22
10163,2345,3/3/2026,19995 HG(0.5X22MM),6.19,100,9,55.71,9,55.71,0,0,730.42
10164,2346,3/3/2026,19991 HG (0.5 X 22 MM),6.19,50,9,27.86,9,27.86,0,0,365.22
10165,2346,3/3/2026,19994 HG(0.5X22MM),6.19,50,9,27.86,9,27.86,0,0,365.22
10166,2346,3/3/2026,VAY BAND 1113HG(OFF-WHITE),6.19,150,9,83.57,9,83.57,0,0,1095.64
10167,2346,3/3/2026,VAY BAND 1126 HG (.5),6.19,100,9,55.71,9,55.71,0,0,730.42
10168,2346,3/3/2026,VB-5465 (0.45X22MM),3.94,150,9,53.19,9,53.19,0,0,697.38
10169,2347,3/3/2026,VAY BAND 1126 HG (.5),6.19,50,9,27.86,9,27.86,0,0,365.22
10170,2347,3/3/2026,VB-10485(0.45X22MM),3.94,50,9,17.73,9,17.73,0,0,232.46
10171,2347,3/3/2026,VB-10659 (0.45X22MM),3.94,300,9,106.38,9,106.38,0,0,1394.76
10172,2347,3/3/2026,VB-1803 ASH DARK(0.45MMX22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10173,2348,3/3/2026,VAY BAND 1735 (.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10174,2348,3/3/2026,VB-1121 OAK(0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10175,2348,3/3/2026,VB-1141 {0.45X22MM},3.94,100,9,35.46,9,35.46,0,0,464.92
10176,2348,3/3/2026,VB-1804{0.45X22MM},3.94,50,9,17.73,9,17.73,0,0,232.46
10177,2348,3/3/2026,VB-1873 (0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10178,2348,3/3/2026,VB-19070(0.45MMX22MM),3.94,150,9,53.19,9,53.19,0,0,697.38
10179,2348,3/3/2026,VB-19079 (0.45X22MM),3.94,200,9,70.92,9,70.92,0,0,929.84
10180,2348,3/3/2026,VB-2891-MT-WOOD-0.45*22,3.94,100,9,35.46,9,35.46,0,0,464.92
10181,2348,3/3/2026,VB-4013 (0.45MMX22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10182,2348,3/3/2026,VB-REALWOOD3 (0.45X22MM),3.94,100,9,35.46,9,35.46,0,0,464.92
10183,2349,3/3/2026,VB-19070(0.45MMX22MM),3.94,500,9,177.3,9,177.3,0,0,2324.6
10184,2350,3/3/2026,1126 HG(0.5X40),11.88,50,9,53.46,9,53.46,0,0,700.92
10185,2350,3/3/2026,VAY BAND 1126 HG (.5),2.68,200,9,48.24,9,48.24,0,0,632.48
10186,2351,3/3/2026,1267 HG(0.5X22MM),6.19,50,9,27.86,9,27.86,0,0,365.22
10187,2352,4/3/2026,VB-10485(0.45X22MM),3.94,300,9,106.38,9,106.38,0,0,1394.76
10188,2352,4/3/2026,VB-10659 (0.45X22MM),3.94,300,9,106.38,9,106.38,0,0,1394.76
10189,2352,4/3/2026,VB-1313MT(0.45MMX22MM),3.6,150,9,48.6,9,48.6,0,0,637.2
10190,2352,4/3/2026,VB-19070(0.45MMX22MM),3.94,500,9,177.3,9,177.3,0,0,2324.6
10191,2352,4/3/2026,VB-REALWOOD2 (0.45X22MM),3.94,150,9,53.19,9,53.19,0,0,697.38
10192,2353,4/3/2026,VAY BAND 1113HG(OFF-WHITE),6.19,150,9,83.57,9,83.57,0,0,1095.64
10193,2353,4/3/2026,VAY BAND1114HG,6.19,250,9,139.28,9,139.28,0,0,1826.06
10194,2354,4/3/2026,VAY BAND 1261HG (DARK GREY),6.19,500,9,278.55,9,278.55,0,0,3652.1
10195,2354,4/3/2026,VB-1815 (0.45MMX22MM),3.94,50,9,17.73,9,17.73,0,0,232.46
10196,2355,4/3/2026,19996 HG(0.5X22 MM),6.19,50,9,27.86,9,27.86,0,0,365.22
