Store ID,Store Name,Item Key,Item Code / SKU,Item Name,Category / Size / Type,Current Stock Quantity,Purchase Price,Supplier Name,Unit,Box Size / Pack Size / MOQ,Stock Value,Location / Rack,Source Row Number,Source File Name
STORE-0001,Vay Incorporates,VB-30086(0.45MMX22MM),VB-30086(0.45MMX22MM),VB-30086(0.45MMX22MM),Uncategorized,5200.0,3.05,Unknown Supplier,,,15860.0,,230,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-30167 (0.45MMX22MM),VB-30167 (0.45MMX22MM),VB-30167 (0.45MMX22MM),Uncategorized,8650.0,3.05,Unknown Supplier,,,26382.5,,231,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-30181(0.45MMX22MM),VB-30181(0.45MMX22MM),VB-30181(0.45MMX22MM),Uncategorized,6400.0,3.05,Unknown Supplier,,,19520.0,,232,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-30216 (0.45X22MM),VB-30216 (0.45X22MM),VB-30216 (0.45X22MM),Uncategorized,2650.0,3.05,Unknown Supplier,,,8082.5,,233,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-4013 (0.45MMX22MM),VB-4013 (0.45MMX22MM),VB-4013 (0.45MMX22MM),Uncategorized,4950.0,3.05,Unknown Supplier,,,15097.5,,234,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-5063 (0.45X22MM),VB-5063 (0.45X22MM),VB-5063 (0.45X22MM),Uncategorized,7050.0,3.05,Unknown Supplier,,,21502.5,,235,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-5095 (0.45X22MM),VB-5095 (0.45X22MM),VB-5095 (0.45X22MM),Uncategorized,10450.0,3.05,Unknown Supplier,,,31872.5,,236,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-5171 (0.45X22MM),VB-5171 (0.45X22MM),VB-5171 (0.45X22MM),Uncategorized,6800.0,3.05,Unknown Supplier,,,20740.0,,237,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-5373 (0.45X22MM),VB-5373 (0.45X22MM),VB-5373 (0.45X22MM),Uncategorized,8850.0,3.05,Unknown Supplier,,,26992.5,,238,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-5375 SATURNO WALNUT(0.45MMX22MM),VB-5375 SATURNO WALNUT(0.45MMX22MM),VB-5375 SATURNO WALNUT(0.45MMX22MM),Uncategorized,15600.0,3.05,Unknown Supplier,,,47580.0,,239,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-5465 (0.45X22MM),VB-5465 (0.45X22MM),VB-5465 (0.45X22MM),Uncategorized,15150.0,3.05,Unknown Supplier,,,46207.5,,240,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-5550 (0.45MMX22MM),VB-5550 (0.45MMX22MM),VB-5550 (0.45MMX22MM),Uncategorized,17950.0,3.05,Unknown Supplier,,,54747.5,,241,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-5550(0.5MMX40MM),VB-5550(0.5MMX40MM),VB-5550(0.5MMX40MM),Uncategorized,3650.0,7.98,Unknown Supplier,,,29127.0,,242,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-5771 (0.45X22MM),VB-5771 (0.45X22MM),VB-5771 (0.45X22MM),Uncategorized,8150.0,3.05,Unknown Supplier,,,24857.5,,243,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-5772 (0.45MMX22MM),VB-5772 (0.45MMX22MM),VB-5772 (0.45MMX22MM),Uncategorized,11250.0,3.05,Unknown Supplier,,,34312.5,,244,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-REALWOOD2 (0.45X22MM),VB-REALWOOD2 (0.45X22MM),VB-REALWOOD2 (0.45X22MM),Uncategorized,13500.0,3.05,Unknown Supplier,,,41175.0,,245,STOCK 26-27.csv
STORE-0001,Vay Incorporates,VB-REALWOOD3 (0.45X22MM),VB-REALWOOD3 (0.45X22MM),VB-REALWOOD3 (0.45X22MM),Uncategorized,18150.0,3.48,Unknown Supplier,,,63162.0,,246,STOCK 26-27.csv
